movieID,title,pred. rating,genres sim.,titles sim.,tags sim.,sc. rating,sc. genres,sc. titles,sc. tags,ratio,artist names sim.,sc. artist names,final ratio
1095,Glengarry Glen Ross,2.4212865829467773,2.3333333333333335,4.88807168612667,0.0,0.9685146331787109,0.6060606060606061,0.9317823683424831,0.01546482041070806,0.7245548145710459,5.485194598443142,0.9622788942265375,0.8434168543987917
46,How to Make an American Quilt,2.4409420490264893,2.5000000000000004,4.785484338792545,0.0,0.9763768196105957,0.6493506493506495,0.9132877135576319,0.01546482041070806,0.7431662409813321,5.372503861574959,0.9436160244290432,0.8433911327051877
1500,Grosse Pointe Blank,2.440321207046509,3.05,4.560174080016183,0.0,0.9761284828186035,0.7922077922077921,0.8726683237026397,0.01546482041070806,0.7961478244218931,5.04770080997763,0.8898249389303272,0.8429863816761102
1904,Henry Fool,2.425114870071411,3.1166666666666667,4.416921058707297,0.0,0.9700459480285645,0.8095238095238095,0.8468423788386429,0.01546482041070806,0.7980586229458846,5.034994566255173,0.8877206402204446,0.8428896315831647
8012,Kikujir⌠ no natsu,2.427440643310547,3.1166666666666667,4.528297109511571,0.0,0.9709762573242188,0.8095238095238095,0.8669214788880494,0.01546482041070806,0.8004386566690871,4.979018720105322,0.8784504024215631,0.8394445295453251
322,Swimming with Sharks,2.4296281337738037,3.1166666666666667,4.602833040773339,0.0,0.9718512535095215,0.8095238095238095,0.8803589675606436,0.01546482041070806,0.8021324040104676,4.958677040258289,0.8750815885066133,0.8386069962585405
42632,Chinjeolhan geumjassi,2.5,2.9666666666666663,4.2296481140144415,0.0,1.0,0.7705627705627704,0.8130804330174277,0.01546482041070806,0.7910796335679218,5.0249623456088734,0.8860591901944267,0.8385694118811742
56757,Sweeney Todd: The Demon Barber of Fleet Street,2.421619415283203,2.276190476190476,5.136001017146219,0.0,0.9686477661132813,0.5912183055040198,0.9764795703601082,0.01546482041070806,0.7231408677240021,5.421637936655468,0.9517531869974314,0.8374470273607167
31114,Imaginary Heroes,2.5,3.1166666666666667,4.435549688853878,0.0,1.0,0.8095238095238095,0.8502007860168066,0.01546482041070806,0.8103760844522754,4.863301879820661,0.8592863754249502,0.8348312299386128
224,Don Juan DeMarco,2.4229419231414795,2.9,4.578925958126327,0.0,0.9691767692565918,0.7532467532467532,0.8760489502733331,0.01546482041070806,0.7781207860697422,5.057052372149345,0.8913736641588972,0.8347472251143198
2268,A Few Good Men,2.4048330783843994,3.3666666666666667,4.275372409780256,0.0,0.9619332313537597,0.8744588744588745,0.8213237016801304,0.01546482041070806,0.8182356945341375,4.814351934698546,0.8511797068752797,0.8347077007047086
3067,Mujeres al borde de un ataque de nervios,2.450676202774048,3.1166666666666667,4.3888594753829535,0.0,0.9802704811096191,0.8095238095238095,0.8417833797536025,0.01546482041070806,0.8016425362698024,4.896516899013012,0.8647871609884807,0.8332148486291415
2542,"Lock, Stock and Two Smoking Barrels",2.5,3.3,4.3148040098091975,0.0,1.0,0.8571428571428571,0.8284325104085046,0.01546482041070806,0.8272468759390641,4.740272124612945,0.8389112464084014,0.8330790611737328
4641,Ghost World,2.371365785598755,3.1166666666666667,4.654867288510635,0.0,0.948546314239502,0.8095238095238095,0.8897398071466048,0.01546482041070806,0.7937485122610559,4.936918212072625,0.8714780786826417,0.8326132954718488
1245,Miller's Crossing,2.4385204315185547,2.6999999999999997,4.529818400630385,0.0,0.9754081726074219,0.7012987012987012,0.8671957403325733,0.01546482041070806,0.7589488056367774,5.139781735702611,0.9050745892156761,0.8320116974262267
345,"The Adventures of Priscilla, Queen of the Desert",2.3807172775268555,3.1166666666666667,4.601350130077091,0.0,0.9522869110107421,0.8095238095238095,0.880091625416446,0.01546482041070806,0.7942799327965361,4.922715322102232,0.8691259183043168,0.8317029255504265
8830,Anacondas: The Hunt for the Blood Orchid,2.5,1.9059523809523808,5.197557076916341,0.0,1.0,0.4950525664811379,0.9875770215073355,0.01546482041070806,0.6983252107842595,5.498650739108455,0.964507384412978,0.8314162975986188
4041,An Officer and a Gentleman,2.5,2.5000000000000004,4.557070871714202,0.0,1.0,0.6493506493506495,0.8721088710239023,0.01546482041070806,0.7484976288837207,5.190475585080219,0.9134700681766021,0.8309838485301615
54745,Rocket Science,2.3872902393341064,3.1166666666666667,4.749804253063522,0.4698096985049358,0.9549160957336426,0.8095238095238095,0.9068552354265528,0.46916855833376375,0.8433783414790125,4.6145878975561985,0.8180965066139275,0.83073742404647
3825,Coyote Ugly,2.3765738010406494,2.3333333333333335,4.65067613531307,0.0,0.9506295204162598,0.6060606060606061,0.8889842175582813,0.01546482041070806,0.7131209543876452,5.393747367495413,0.9471341910153483,0.8301275727014967
1914,Smoke Signals,2.408059597015381,3.1166666666666667,4.655457058223945,0.0,0.9632238388061524,0.8095238095238095,0.8898461320251954,0.01546482041070806,0.7996301545755752,4.868651914819811,0.8601724021683725,0.8299012783719739
6564,Lara Croft Tomb Raider: The Cradle of Life,2.3866586685180664,2.201190476190476,4.9346695042211675,0.0,0.9546634674072265,0.5717377860235002,0.9401831173800629,0.01546482041070806,0.7061252951513678,5.403802378156696,0.9487994153274711,0.8274623552394195
2392,Jack Frost,2.3630387783050537,3.1166666666666667,4.60214726292447,0.0,0.9452155113220215,0.8095238095238095,0.8802353341408943,0.01546482041070806,0.7914657437934927,4.881259083648943,0.86226029294726,0.8268630183703763
431,Carlito's Way,2.372321844100952,2.9000000000000004,4.811520071950072,0.0,0.9489287376403809,0.7532467532467533,0.9179814882709078,0.01546482041070806,0.7742148272230154,4.984420562618279,0.8793450090794628,0.8267799181512391
55280,Lars and the Real Girl,2.423748731613159,3.1166666666666667,4.3060086876139625,0.0,0.9694994926452637,0.8095238095238095,0.8268468719067836,0.01546482041070806,0.7958404900993784,4.848086197188051,0.856766485044035,0.8263034875717067
7620,Monster in a Box,2.4197304248809814,3.1166666666666667,4.517968039820476,0.0,0.9678921699523926,0.8095238095238095,0.8650593332809181,0.01546482041070806,0.7990188071596435,4.827463554816626,0.8533511405343226,0.8261849738469831
3083,Todo sobre mi madre,2.4283244609832764,3.1166666666666667,4.263323395840385,0.0,0.9713297843933105,0.8095238095238095,0.8191514810398015,0.01546482041070806,0.7958030677118989,4.8455025615441025,0.856338605548637,0.826070836630268
3158,Jing Ke ci Qin Wang,2.3382463455200195,2.3333333333333335,4.861121238122409,0.0,0.9352985382080078,0.6060606060606061,0.9269236869837334,0.01546482041070806,0.7107825084468897,5.352947421007779,0.9403772550842777,0.8255798817655837
2291,Edward Scissorhands,2.4489545822143555,2.276190476190476,4.663121538890285,0.0,0.9795818328857422,0.5912183055040198,0.8912279001253828,0.01546482041070806,0.7189893274095139,5.300617225603986,0.9317107785801725,0.8253500529948432
6620,American Splendor,2.5,3.1166666666666667,4.435082807617556,0.0,1.0,0.8095238095238095,0.850116615721778,0.01546482041070806,0.8103676674227724,4.743511147360314,0.8394476654742913,0.8249076664485319
53322,Ocean's Thirteen,2.42903733253479,3.85,4.185587116770238,0.0,0.971614933013916,1.0,0.8051370271814844,0.01546482041070806,0.8707061579647856,4.358347646736613,0.7756602019909752,0.8231831799778804
5956,Gangs of New York,2.4171648025512695,2.9000000000000004,4.492574562247047,0.0,0.9668659210205078,0.7532467532467533,0.8604813457053374,0.01546482041070806,0.775639686318509,4.907777923732782,0.8666521149675933,0.8211459006430512
1186,"Sex, Lies, and Videotape",2.4280574321746826,2.3333333333333335,4.708340031024079,0.0,0.971222972869873,0.6060606060606061,0.8993799814847165,0.01546482041070806,0.7223979117617341,5.223024422972072,0.9188605265276373,0.8206292191446857
6339,L'homme du train,2.378359317779541,3.1166666666666667,4.347458173632523,0.0,0.9513437271118164,0.8095238095238095,0.8343194692089247,0.01546482041070806,0.7893254436162136,4.8132716978229,0.8510008073426213,0.8201631254794175
46578,Little Miss Sunshine,2.5,3.1166666666666667,4.5411459092371365,0.0,1.0,0.8095238095238095,0.8692378865299203,0.01546482041070806,0.8122797945035867,4.66915905159639,0.8271341113972063,0.8197069529503964
1729,Jackie Brown,2.5,3.3666666666666667,4.083020657648462,0.0,1.0,0.8744588744588745,0.7866461381658681,0.01546482041070806,0.8299946456412075,4.5558022480765406,0.8083609333743692,0.8191777895077883
235,Ed Wood,2.4255950450897217,3.1166666666666667,4.426692820587754,0.0,0.9702380180358887,0.8095238095238095,0.8486040518647542,0.01546482041070806,0.7983116182514255,4.741456020769356,0.8391073130988402,0.8187094656751328
1957,Chariots of Fire,2.5,2.3333333333333335,4.613166416257694,0.0,1.0,0.6060606060606061,0.8822218894249058,0.01546482041070806,0.7321929134078038,5.138635129532031,0.9048846981716983,0.818538805789751
1876,Deep Impact,2.5,2.5999999999999996,4.216542879461377,0.41796730539105803,1.0,0.6753246753246752,0.8107177947854046,0.41910342001607165,0.7931119916100178,4.760641920606563,0.8422847166775248,0.8176983541437712
8813,We Don't Live Here Anymore,2.5,2.3333333333333335,4.554821087259481,0.0,1.0,0.6060606060606061,0.8717032753250988,0.01546482041070806,0.7311410519978231,5.134062980627302,0.9041274982271853,0.8176342751125042
1594,In the Company of Men,2.395437717437744,3.1166666666666667,4.393855391808491,0.0,0.9581750869750977,0.8095238095238095,0.8426840536868444,0.01546482041070806,0.792894446009318,4.761060018120042,0.842353958388721,0.8176242021990194
1358,Sling Blade,2.5,2.8166666666666664,4.66171452219919,0.0,1.0,0.7316017316017315,0.8909742403061697,0.01546482041070806,0.7832845987123803,4.8164445722859535,0.8515262714990677,0.817405435105724
4914,└ bout de souffle,2.5,2.766666666666666,4.27764265147049,0.0,1.0,0.7186147186147185,0.8217329854507917,0.01546482041070806,0.7711656680320373,4.888042040109028,0.8633836278084449,0.8172746479202411
1100,Days of Thunder,2.4176273345947266,2.283333333333333,4.850173134901336,0.0,0.9670509338378906,0.593073593073593,0.9249499407578642,0.01546482041070806,0.7180912868814507,5.206877243093987,0.9161863695912609,0.8171388282363559
2273,Rush Hour,2.4189982414245605,3.25,4.343661992919319,0.0,0.9675992965698242,0.8441558441558441,0.8336350860601633,0.01546482041070806,0.8096120469373546,4.653428767980712,0.8245289972311639,0.8170705220842592
1912,Out of Sight,2.4306609630584717,3.5857142857142854,4.087922984584642,0.0,0.9722643852233886,0.9313543599257884,0.7875299395963877,0.01546482041070806,0.8417469740603803,4.454074420017265,0.7915136461650142,0.8166303101126973
49530,Blood Diamond,2.4469950199127197,2.4476190476190474,4.80231469194966,0.0,0.9787980079650879,0.6357452071737785,0.9163219237174304,0.01546482041070806,0.7389959604683604,5.062955659974984,0.8923513158730385,0.8156736381706995
1235,Harold and Maude,2.4197444915771484,2.9,4.343968127649729,0.0,0.9678977966308594,0.7532467532467532,0.8336902766494876,0.01546482041070806,0.7733733296570646,4.84745925883006,0.8566626569098741,0.8150179932834694
45880,Marie Antoinette,2.4408607482910156,2.3333333333333335,4.516818438808395,0.0,0.9763442993164062,0.6060606060606061,0.8648520808817552,0.01546482041070806,0.7209936522800512,5.162883300760107,0.9089004715620727,0.8149470619210619
6016,Cidade de Deus,2.5,2.5833333333333335,4.460437827413539,0.0,1.0,0.670995670995671,0.8546876700513385,0.01546482041070806,0.755413517444473,4.947852602174391,0.8732889382479934,0.8143512278462333
2245,Working Girl,2.4427740573883057,2.9,4.1129806645874885,0.0,0.9771096229553222,0.7532467532467532,0.7920473889057312,0.01546482041070806,0.7728937714124741,4.839443094208861,0.8553350887285096,0.8141144300704919
420,Beverly Hills Cop III,2.5,3.25,4.08446487698443,0.0,1.0,0.8441558441558441,0.7869065049532589,0.01546482041070806,0.8178994701987343,4.565325982999077,0.809938172371866,0.8139188212853001
7009,Lorenzo's Oil,2.5,2.3333333333333335,4.561270788821753,0.0,1.0,0.6060606060606061,0.8728660405876708,0.01546482041070806,0.7312573285240803,5.084658754470828,0.8959455955630582,0.8136014620435692
3095,The Grapes of Wrath,2.448045015335083,2.3333333333333335,4.606937232542747,0.0,0.9792180061340332,0.6060606060606061,0.8810988795665445,0.01546482041070806,0.723767814875581,5.124360673073281,0.9025206855676163,0.8131442502215986
111,Taxi Driver,2.4178977012634277,3.3666666666666667,4.284183700903334,0.0,0.9671590805053711,0.8744588744588745,0.8229122190925104,0.01546482041070806,0.8204848859360202,4.537339251558918,0.8053032508207177,0.812894068378369
229,Death and the Maiden,2.4254283905029297,2.8166666666666664,4.443206186022531,0.0,0.9701713562011719,0.7316017316017315,0.8515811148358587,0.01546482041070806,0.7674138286458181,4.851599419396545,0.8573483146643656,0.8123810716550919
1120,The People vs. Larry Flynt,2.4171388149261475,3.1166666666666667,4.518364741821901,0.0,0.966855525970459,0.8095238095238095,0.86513085152132,0.01546482041070806,0.7986113013909102,4.661489298797312,0.8258639129599061,0.8122376071754082
56788,Charlie Wilson's War,2.4104108810424805,2.783333333333333,4.79528119826235,0.0,0.9641643524169922,0.7229437229437229,0.9150539112279897,0.01546482041070806,0.7678951033081558,4.84247228125406,0.8558367566116731,0.8118659299599145
3263,White Men Can't Jump,2.4133050441741943,3.1166666666666667,4.334207430771982,0.0,0.9653220176696777,0.8095238095238095,0.8319305984444791,0.01546482041070806,0.7946778727629137,4.671805755402042,0.8275724356986544,0.811125154230784
2248,Say Anything...,2.398463726043701,2.9,4.4107620824079925,0.0,0.9593854904174804,0.7532467532467532,0.8457320261153902,0.01546482041070806,0.7711725821183033,4.798454118928444,0.8485468474759394,0.8098597147971214
3174,Man on the Moon,2.431779384613037,3.1166666666666667,4.404491550089471,0.0,0.9727117538452148,0.8095238095238095,0.844601561847018,0.01546482041070806,0.7989008635733824,4.630662914860154,0.8207587126059526,0.8098297880896674
4407,Salvador (Puig Antich),2.3950533866882324,2.483333333333333,4.2469576015553345,0.0,0.9580213546752929,0.6450216450216449,0.8162010224944989,0.01546482041070806,0.7243837841692959,5.074498084514086,0.8942628728679373,0.8093233285186165
105,The Bridges of Madison County,2.38895583152771,2.5000000000000004,4.542380393821081,0.0,0.9555823326110839,0.6493506493506495,0.8694604419113643,0.01546482041070806,0.7304657190169007,5.0348139878498195,0.8876907343793701,0.8090782266981353
1218,Dip huet seung hung,2.410003185272217,3.2000000000000006,3.9336612942626403,0.0,0.9640012741088867,0.8311688311688313,0.7597193295828465,0.01546482041070806,0.7955864571104426,4.638841510665782,0.8221131812418734,0.808849819176158
94,Beautiful Girls,2.434966564178467,2.9,3.9314069849882145,0.0,0.9739866256713867,0.7532467532467532,0.7593129181403807,0.01546482041070806,0.7683711254223647,4.797200386579735,0.8483392151164826,0.8083551702694236
165,Die Hard: With a Vengeance,2.5,2.65,4.411994783975192,0.5742410959586944,1.0,0.6883116883116883,0.8459542600509635,0.5700198509573041,0.8169220864255021,4.5034874342616185,0.799697004236608,0.808309545331055
6932,Shattered Glass,2.447129249572754,2.9000000000000004,4.2068528406601535,0.0,0.9788516998291016,0.7532467532467533,0.8089708549615613,0.01546482041070806,0.7752829487675689,4.753697290187741,0.8411346067669844,0.8082087777672766
3448,"Good Morning, Vietnam",2.442544460296631,2.783333333333333,4.471230828516978,0.0,0.9770177841186524,0.7229437229437229,0.8566334541532559,0.01546482041070806,0.7671944302813465,4.794211727581994,0.8478442591396734,0.80751934471051
7728,The Postman Always Rings Twice,2.402981996536255,2.6999999999999997,4.463420580423873,0.0,0.9611927986145019,0.7012987012987012,0.8552254068060957,0.01546482041070806,0.7520656226869616,4.884074846033685,0.8627266152753197,0.8073961189811407
31162,The Life and Death of Peter Sellers,2.428812026977539,3.1166666666666667,4.27928877794936,0.0,0.9715248107910156,0.8095238095238095,0.8220297524669009,0.01546482041070806,0.7961689054136909,4.617119789938593,0.8185158168357533,0.8073423611247221
6440,Barton Fink,2.377286195755005,3.433333333333333,3.884698521854287,0.0,0.9509144783020019,0.8917748917748917,0.7508922217909628,0.01546482041070806,0.8137114522509246,4.510898586807843,0.8009243755260632,0.8073179138884938
1300,Mitt liv som hund,2.411560535430908,3.1166666666666667,4.189105014294041,0.0,0.9646242141723633,0.8095238095238095,0.8057712408731527,0.01546482041070806,0.7917828156068553,4.639436437606136,0.8222117079205998,0.8069972617637275
4280,The World According to Garp,2.442502737045288,2.9,4.296311490206496,0.0,0.9770010948181153,0.7532467532467532,0.825098641514906,0.01546482041070806,0.7761554854185089,4.730775346660129,0.837338471792184,0.8067469786053465
1884,Fear and Loathing in Las Vegas,2.5,2.210714285714286,4.776496106683742,0.0,1.0,0.5742115027829314,0.9116672968659222,0.01546482041070806,0.7223978128408356,5.0529956155085465,0.8907018190446364,0.806549815942736
7762,"""Tinker, Tailor, Soldier, Spy""",2.4102420806884766,2.8166666666666664,4.463249945581769,0.0,0.9640968322753907,0.7316017316017315,0.8551946444111123,0.01546482041070806,0.7653453720330309,4.789856722268877,0.8471230206476297,0.8062341963403303
678,Some Folks Call It a Sling Blade,2.454509973526001,2.8166666666666664,4.546487209036177,0.0,0.9818039894104004,0.7316017316017315,0.8702008268773678,0.01546482041070806,0.7739288531336602,4.729883011275025,0.8371906908869321,0.8055597720102962
3045,Peter's Friends,2.417844772338867,3.1166666666666667,4.2423013782102315,0.0,0.9671379089355469,0.8095238095238095,0.8153615891179016,0.01546482041070806,0.7937473283366036,4.604722789152152,0.8164627322789684,0.805105030307786
4508,Gorillas in the Mist: The Story of Dian Fossey,2.391021728515625,2.3333333333333335,4.920781038472547,0.0,0.95640869140625,0.6060606060606061,0.9376792766415423,0.01546482041070806,0.7203021286919674,5.045719807708822,0.8894968623870481,0.8048994955395077
8969,Bridget Jones: The Edge of Reason,2.4044790267944336,2.9,4.214643653887788,0.0,0.9617916107177734,0.7532467532467532,0.8103753985518061,0.01546482041070806,0.768599367482062,4.7508937858091915,0.8406703145043934,0.8046348409932278
5377,About a Boy,2.4106130599975586,3.1166666666666667,4.342812523840979,0.0,0.9642452239990235,0.8095238095238095,0.8334819420539817,0.01546482041070806,0.7944022896556021,4.586107055805806,0.8133797547665033,0.8038910222110527
5989,Catch Me If You Can,2.4373085498809814,2.9000000000000004,4.154813600118661,0.5127148095618077,0.9749234199523926,0.7532467532467533,0.7995891152627457,0.5106028014420977,0.8222872609501428,4.415211457819545,0.7850774968984655,0.8036823789243042
4085,Beverly Hills Cop,2.4233429431915283,3.1095238095238096,4.299922904115925,0.0,0.9693371772766113,0.8076685219542362,0.8257497145300075,0.01546482041070806,0.7949237331864105,4.578239925531954,0.8120768683708577,0.8035003007786341
4642,Hedwig and the Angry Inch,2.3968279361724854,2.7,4.468636987775409,0.0,0.9587311744689941,0.7012987012987013,0.8561658312901173,0.01546482041070806,0.7511750154771608,4.839081339824196,0.8552751780813055,0.8032250967792331
5015,Monster's Ball,2.4450995922088623,2.5000000000000004,4.676567167630523,0.0,0.9780398368835449,0.6493506493506495,0.8936519053109935,0.01546482041070806,0.7418678670658478,4.88773506374344,0.8633327890252308,0.8026003280455394
218,Boys on the Side,2.4143877029418945,3.1166666666666667,4.432985338980707,0.0,0.9657550811767578,0.8095238095238095,0.849738479827161,0.01546482041070806,0.7966318863040138,4.553143582982439,0.8079206281472909,0.8022762572256523
3185,Snow Falling on Cedars,2.4058079719543457,2.3333333333333335,4.5183331519320005,0.0,0.9623231887817383,0.6060606060606061,0.8651251564319783,0.01546482041070806,0.7154125156212064,5.04082577579757,0.8886863549497659,0.8020494352854861
4308,Moulin Rouge!,2.3855016231536865,2.2333333333333334,4.481614116840579,0.0,0.9542006492614746,0.5800865800865801,0.8585053744052841,0.01546482041070806,0.7011119112208211,5.1191027790304116,0.9016499184162233,0.8013809148185222
4333,Throw Momma from the Train,2.393066883087158,2.283333333333333,4.818530707078156,0.0,0.9572267532348633,0.593073593073593,0.9192453797729871,0.01546482041070806,0.713591158541752,5.0430823870167565,0.889060075474963,0.8013256170083576
5339,Husbands and Wives,2.3974058628082275,3.1166666666666667,4.41109742946651,0.0,0.958962345123291,0.8095238095238095,0.8457924831624,0.01546482041070806,0.793520192216151,4.559124988270374,0.8089112170031022,0.8012157046096267
5809,Femme Fatale,2.3914337158203125,2.5833333333333335,4.346714698689334,0.0,0.956573486328125,0.670995670995671,0.8341854340401366,0.01546482041070806,0.7359926883746029,4.905515155273295,0.8662773747332589,0.801135031553931
64497,The Day the Earth Stood Still,2.4061219692230225,2.5999999999999996,4.5362921941187135,0.0,0.9624487876892089,0.6753246753246752,0.8683628489363767,0.01546482041070806,0.7434921521402622,4.859111089396821,0.8585923327893058,0.8010422424647841
1271,Fried Green Tomatoes,2.429539203643799,2.3333333333333335,4.650435513084362,0.0,0.9718156814575195,0.6060606060606061,0.8889408376954703,0.01546482041070806,0.721591080817868,4.990941829270521,0.8804250051273003,0.8010080429725841
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2.408280372619629,1.4166666666666667,5.076509849866976,0.0,0.9633121490478516,0.367965367965368,0.9657543822139144,0.01546482041070806,0.6306329270677501,5.5397496833051205,0.9713138377708441,0.800973382419297
3529,The Postman Always Rings Twice,2.39801287651062,2.5833333333333335,4.463420580423873,0.0,0.959205150604248,0.670995670995671,0.8552254068060957,0.01546482041070806,0.739149351361648,4.884074846033685,0.8627266152753197,0.8009379833184839
1253,The Day the Earth Stood Still,2.4005141258239746,2.5999999999999996,4.5362921941187135,0.0,0.9602056503295898,0.6753246753246752,0.8683628489363767,0.01546482041070806,0.7425948971964146,4.859111089396821,0.8585923327893058,0.8005936149928602
1466,Donnie Brasco,2.405545473098755,2.9000000000000004,4.104306347160804,0.0,0.962218189239502,0.7532467532467533,0.7904835653887994,0.01546482041070806,0.766780815574453,4.711685975442071,0.834177054452484,0.8004789350134685
1955,Kramer vs. Kramer,2.4207160472869873,2.3333333333333335,4.459146586028057,0.0,0.9682864189147949,0.6060606060606061,0.854454882438743,0.01546482041070806,0.7167307802751055,5.010964900310602,0.8837410537942294,0.8002359170346675
4478,Biloxi Blues,2.4166595935821533,3.1166666666666667,4.203967254945653,0.0,0.9666638374328613,0.8095238095238095,0.808450635723725,0.01546482041070806,0.7928666043961117,4.549083608250223,0.807248250080431,0.8000574272382713
2396,Shakespeare in Love,2.5,2.9,4.141072959489022,0.0,1.0,0.7532467532467532,0.7971119247361189,0.01546482041070806,0.782556375813384,4.611302761165463,0.8175524506033699,0.8000544132083769
3836,Kelly's Heroes,2.5,1.5499999999999998,4.845585996598031,0.0,1.0,0.40259740259740256,0.9241229621725451,0.01546482041070806,0.6549977392972863,5.378404639192874,0.9445932604241893,0.7997954998607378
6777,Judgment at Nuremberg,2.4247093200683594,2.3333333333333335,4.6098088247877556,0.0,0.9698837280273438,0.6060606060606061,0.8816165760333543,0.01546482041070806,0.7200858732795862,4.984444683472797,0.8793490037677556,0.7997174385236709
5792,Roger Dodger,2.4221343994140625,3.1166666666666667,3.9569803411164663,0.0,0.968853759765625,0.8095238095238095,0.7639233345861985,0.01546482041070806,0.7892898432154645,4.5602528713481,0.8090980072896101,0.7991939252525373
2333,Gods and Monsters,2.4290316104888916,2.3333333333333335,4.7287505715848495,0.0,0.9716126441955566,0.6060606060606061,0.9030596350819015,0.01546482041070806,0.722921745651726,4.9594578013732145,0.8752108914416704,0.7990663185466982
1794,Love and Death on Long Island,2.4111709594726562,3.1166666666666667,4.10862406614551,0.0,0.9644683837890625,0.8095238095238095,0.7912619725136085,0.01546482041070806,0.7902695566175805,4.548839204116237,0.8072077739715926,0.7987386652945865
1952,Midnight Cowboy,2.421795129776001,2.3333333333333335,4.464123629345861,0.0,0.9687180519104004,0.6060606060606061,0.8553521538898924,0.01546482041070806,0.7169931606184626,4.981325476401133,0.8788324275427017,0.7979127940805821
7438,Kill Bill: Vol. 2,2.4620442390441895,2.7166666666666663,4.168686740330628,0.0,0.9848176956176757,0.7056277056277055,0.8020901930824742,0.01546482041070806,0.7579336618474707,4.728837775573303,0.8370175879474087,0.7974756248974397
1208,Apocalypse Now,2.4010021686553955,1.8666666666666667,4.539467073852677,0.530243822875014,0.9604008674621582,0.48484848484848486,0.868935222686054,0.5275308871917391,0.7177463519120367,4.970007074606082,0.8769579712662836,0.7973521615891601
5878,Hable con ella,2.424198627471924,2.5000000000000004,4.2936864137576745,0.0,0.9696794509887695,0.6493506493506495,0.8246253874151904,0.01546482041070806,0.7316210609183574,4.883886842203874,0.8626954796993647,0.7971582703088611
2067,Doctor Zhivago,2.417628765106201,2.1166666666666667,4.40040992351191,0.0,0.9670515060424805,0.5497835497835498,0.843865717939613,0.01546482041070806,0.6926670761654442,5.118961330512272,0.9016264929302389,0.7971467845478415
